2019,03,03,13,45,14,35,2,Zephyr
2019,03,03,14,35,15,10,2,Reliable Message
2019,03,03,16,40,18,05,2,Reliable Message
2019,03,04,09,50,11,00,3,Zephyr
2019,03,04,14,05,17,45,2,Reliable Message
2019,03,05,08,30,10,55,2,Testing
2019,03,05,15,50,17,35,2,Dokumentation
2019,03,05,17,35,17,50,3,Serial
2019,03,06,08,15,10,00,1,Serial
2019,03,06,10,00,10,50,3,Besprechung
2019,03,06,14,10,15,40,2,Zephyr
2019,03,06,15,40,16,40,1,Serial
2019,03,06,16,40,17,40,3,Serial
2019,03,07,08,30,09,00,2,Team
2019,03,07,09,00,11,45,3,Reliable Message
2019,03,07,12,45,13,30,1,Reliable Message
2019,03,07,13,30,14,45,3,Reliable Message
2019,03,07,14,55,16,15,1,Serial
2019,03,07,16,15,18,00,3,Serial
2019,03,07,21,00,22,35,2,Serial
2019,03,08,13,45,16,30,1,LEDCity
2019,03,09,10,00,11,00,2,Serial
2019,03,09,11,20,12,15,3,Serial
2019,03,09,14,00,16,40,3,Serial
2019,03,10,09,30,10,05,1,Serial
2019,03,10,10,05,11,20,2,Serial
2019,03,10,11,20,11,50,3,Serial
2019,03,10,13,35,14,45,2,Serial
2019,03,10,20,15,21,30,2,Serial
2019,03,10,21,40,22,25,2,Serial
2019,03,11,08,30,09,30,2,Serial
2019,03,11,09,45,10,55,3,Serial
2019,03,11,10,55,13,45,2,Serial
2019,03,11,15,45,16,15,2,Serial
2019,03,11,16,30,18,00,2,Serial
2019,03,12,08,15,10,05,2,Serial
2019,03,12,10,20,11,00,2,Serial
2019,03,12,15,50,18,10,3,SUP
2019,03,12,19,20,20,20,1,SUP
2019,03,13,08,05,08,15,2,SUP
2019,03,13,08,45,09,55,3,SUP
2019,03,13,09,55,10,40,3,Besprechung
2019,03,14,08,00,11,20,2,SUP
2019,03,14,13,40,14,45,2,SUP
2019,03,14,14,45,15,05,2,Reliable Message
2019,03,14,15,05,16,25,1,Dokumentation
2019,03,14,16,25,17,40,1,Dokumentation
2019,03,17,13,30,16,00,1,Dokumentation
2019,03,18,10,05,11,20,2,Dokumentation
2019,03,18,14,20,16,30,3,KNX
2019,03,19,08,05,08,20,1,Dokumentation
2019,03,19,08,35,09,55,2,Dokumentation
2019,03,19,10,05,11,05,2,Team
2019,03,19,15,45,18,30,3,Topologie
2019,03,20,09,10,09,55,2,Topologie
2019,03,20,09,55,11,10,2,Besprechung
2019,03,20,14,10,16,30,3,LEDCity
2019,03,20,16,30,17,05,2,Topologie
2019,03,20,17,05,17,30,2,LEDCity
2019,03,21,08,15,08,45,2,Dokumentation
2019,03,21,08,45,09,55,2,LEDCity
2019,03,21,10,15,11,20,2,LEDCity
2019,03,21,13,30,19,00,3,LEDCity
2019,03,22,13,40,15,10,3,LEDCity
2019,03,23,09,40,12,45,2,SUP
2019,03,23,14,10,15,55,2,SUP
2019,03,24,10,45,11,55,2,SUP
2019,03,24,16,45,18,30,1,SUP
2019,03,24,19,30,20,10,2,SUP
2019,03,25,10,30,11,05,2,Serial
2019,03,25,14,25,15,35,2,Serial
2019,03,25,16,05,17,40,2,Serial
2019,03,26,09,00,10,30,2,Serial
2019,03,26,10,30,11,10,1,Serial
2019,03,26,16,30,18,00,3,Serial
2019,03,26,21,10,23,05,2,Serial
2019,03,27,08,10,08,50,2,Team
2019,03,27,09,00,09,55,1,Serial
2019,03,27,09,55,10,40,2,Besprechung
2019,03,28,09,20,10,45,2,Team
2019,03,28,10,45,11,00,2,Serial
2019,03,28,12,45,16,15,3,Serial
2019,03,28,16,15,17,10,1,Gateway Node C
2019,03,28,19,40,20,30,2,Gateway Node C
2019,04,01,10,00,11,25,2,Gateway Node C
2019,04,01,16,45,17,55,2,Serial
2019,04,01,19,45,21,00,2,Gateway Node C
2019,04,02,20,15,22,40,2,Gateway Node C
2019,04,03,09,55,11,10,2,Besprechung
2019,04,03,15,05,15,45,2,Dokumentation
2019,04,03,20,35,23,00,3,Gateway Node C
2019,04,04,09,30,10,30,2,Gateway Node C
2019,04,04,10,30,11,30,1,Gateway Node C
2019,04,04,11,30,12,20,2,Gateway Node C
2019,04,04,13,30,15,40,3,Gateway Node C
2019,04,04,15,50,16,05,2,LEDCity
2019,04,05,21,45,00,15,2,Gateway Node C
2019,04,06,10,45,12,05,2,Gateway Node C
2019,04,06,13,45,16,25,2,Gateway Node C
2019,04,06,17,50,18,40,2,Gateway Node C
2019,04,07,13,30,16,20,2,Gateway Node C
2019,04,07,20,40,22,45,2,Gateway Node C
2019,04,08,09,40,11,20,1,Gateway Node C
2019,04,08,14,00,16,00,2,Gateway Node C
2019,04,08,16,30,17,40,2,Gateway Node C
2019,04,09,08,20,09,20,2,Gateway Node C
2019,04,09,09,20,11,10,3,Gateway Node C
2019,04,09,15,40,16,10,2,Gateway Node C
2019,04,11,08,10,09,15,2,Gateway Node C
2019,04,11,09,45,10,20,1,Gateway Node Python
2019,04,11,10,20,11,10,2,Gateway Node Python
2019,04,11,12,50,14,20,2,Gateway Node Python
2019,04,11,14,20,16,50,3,Gateway Node Python
2019,04,11,16,50,17,35,2,Gateway Node Python
2019,04,13,14,00,16,40,2,Gateway Node Python
2019,04,13,16,50,18,05,1,Gateway Node Python
2019,04,13,19,00,19,45,2,Gateway Node Python
2019,04,15,15,20,15,40,2,KNX
2019,04,15,15,50,17,30,3,Gateway Node Python
2019,04,15,20,55,22,20,2,Dokumentation
2019,04,16,08,25,08,35,2,Dokumentation
2019,04,16,08,35,09,40,2,Gateway Node Python
2019,04,16,10,15,11,15,2,Gateway Node Python
2019,04,16,12,45,13,15,2,Gateway Node Python
2019,04,16,16,20,18,05,3,Gateway Node Python
2019,04,17,08,25,09,10,2,Gateway Node Python
2019,04,17,09,10,10,00,1,Gateway Node Python
2019,04,17,10,00,11,15,2,Gateway Node Python
2019,04,18,09,10,10,20,2,Gateway Node Python
2019,04,18,10,20,12,05,3,Gateway Node Python
2019,04,18,13,30,15,00,2,Gateway Node Python
2019,04,18,15,30,17,15,2,Gateway Node Python
2019,04,19,08,10,09,50,2,Gateway Node Python
2019,04,19,09,50,11,40,2,Topologie
2019,04,19,11,50,13,05,3,Topologie
2019,04,19,13,50,15,35,3,Gateway Node Python
2019,04,20,09,30,10,40,2,Gateway Node Python
2019,04,20,10,40,13,40,3,Gateway Node Python
2019,04,20,13,40,14,05,2,Gateway Node Python
2019,04,22,09,00,09,30,2,Gateway Node Python
2019,04,22,09,30,12,00,2,LED Node
2019,04,22,13,30,14,30,2,Gateway Node Python
2019,04,22,14,30,15,45,2,LED Node
2019,04,22,15,45,18,20,2,Gateway Node Python
2019,04,22,19,50,20,30,2,Gateway Node Python
2019,04,22,22,30,23,00,2,Gateway Node Python
2019,04,23,08,15,11,15,2,Gateway Node Python
2019,04,23,14,00,14,45,2,Gateway Node Python
2019,04,23,15,45,16,20,2,Gateway Node Python
2019,04,23,16,20,17,25,2,LED Node
2019,04,23,17,25,18,35,1,Gateway Node Python
